symbol,description,asset_class,category_name,group_name,currency,currency_profit,ticker,market,market_name,precision,contract_size,leverage,long_only,short_selling,margin_mode,instrument_type
FEE.PL,FEERUM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FEE,PL,Poland (GPW),,,,,,,
FFI.PL,FAST FINANCE SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FFI,PL,Poland (GPW),,,,,,,
FHB.PL,FOODHUB SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FHB,PL,Poland (GPW),,,,,,,
FMG.PL,WISE ENERGY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FMG,PL,Poland (GPW),,,,,,,
FON.PL,FON SE,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FON,PL,Poland (GPW),,,,,,,
FRO.PL,FERRO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FRO,PL,Poland (GPW),,,,,,,
FSG.PL,FABRYKI SPRZĘTU I NARZĘDZI GÓRNICZYCH GRUPA KAPITAŁOWA FASING SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FSG,PL,Poland (GPW),,,,,,,
FTE.PL,GRUPA FORTE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,FTE,PL,Poland (GPW),,,,,,,
GIF.PL,GAMING FACTORY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GIF,PL,Poland (GPW),,,,,,,
GKI.PL,GRUPA KAPITAŁOWA IMMOBILE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GKI,PL,Poland (GPW),,,,,,,
GMT.PL,GENOMTEC SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GMT,PL,Poland (GPW),,,,,,,
GNS.PL,NIEWIADÓW POLSKA GRUPA MILITARNA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GNS,PL,Poland (GPW),,,,,,,
GOB.PL,GOBARTO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GOB,PL,Poland (GPW),,,,,,,
GOP.PL,GAMES OPERATORS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GOP,PL,Poland (GPW),,,,,,,
GPP.PL,GRUPA PRACUJ SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GPP,PL,Poland (GPW),,,,,,,
GPW.PL,GIEŁDA PAPIERÓW WARTOŚCIOWYCH W WARSZAWIE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GPW,PL,Poland (GPW),,,,,,,
GRN.PL,GRODNO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GRN,PL,Poland (GPW),,,,,,,
GRX.PL,GREENX METALS LIMITED,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GRX,PL,Poland (GPW),,,,,,,
GTC.PL,GLOBE TRADE CENTRE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GTC,PL,Poland (GPW),,,,,,,
GTN.PL,GETIN HOLDING SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GTN,PL,Poland (GPW),,,,,,,
GVT.PL,GRUPA VIRTUS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,GVT,PL,Poland (GPW),,,,,,,
HDR.PL,PRZEDSIĘBIORSTWO HYDRAULIKI SIŁOWEJ HYDROTOR S.A.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,HDR,PL,Poland (GPW),,,,,,,
HEL.PL,HELIO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,HEL,PL,Poland (GPW),,,,,,,
HRP.PL,HARPER HYGIENICS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,HRP,PL,Poland (GPW),,,,,,,
HRS.PL,HERKULES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,HRS,PL,Poland (GPW),,,,,,,
HUG.PL,HUUUGE. INC.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,HUG,PL,Poland (GPW),,,,,,,
IBS.PL,WISE FINANCE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IBS,PL,Poland (GPW),,,,,,,
ICE.PL,MEDINICE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ICE,PL,Poland (GPW),,,,,,,
IDG.PL,INDYGOTECH MINERALS SPÓŁKA AKCYJNA W LIKWIDACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IDG,PL,Poland (GPW),,,,,,,
IDM.PL,IDM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IDM,PL,Poland (GPW),,,,,,,
IFC.PL,INVESTMENT FRIENDS CAPITAL SE,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IFC,PL,Poland (GPW),,,,,,,
IFI.PL,IFIRMA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IFI,PL,Poland (GPW),,,,,,,
IFR.PL,INVESTMENT FRIENDS SE,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IFR,PL,Poland (GPW),,,,,,,
IMC.PL,IMC S.A.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IMC,PL,Poland (GPW),,,,,,,
IMP.PL,IMPERIO ALTERNATYWNA SPÓŁKA INWESTYCYJNA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IMP,PL,Poland (GPW),,,,,,,
IMS.PL,IMS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IMS,PL,Poland (GPW),,,,,,,
INC.PL,INC SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,INC,PL,Poland (GPW),,,,,,,
ING.PL,ING BANK ŚLĄSKI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ING,PL,Poland (GPW),,,,,,,
INK.PL,INSTAL KRAKÓW SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,INK,PL,Poland (GPW),,,,,,,
INL.PL,INTROL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,INL,PL,Poland (GPW),,,,,,,
INP.PL,INPRO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,INP,PL,Poland (GPW),,,,,,,
IPE.PL,IPOPEMA SECURITIES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IPE,PL,Poland (GPW),,,,,,,
IPO.PL,INTERSPORT POLSKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IPO,PL,Poland (GPW),,,,,,,
IRL.PL,AB INTER RAO LIETUVA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IRL,PL,Poland (GPW),,,,,,,
ITB.PL,INTERBUD-LUBLIN SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ITB,PL,Poland (GPW),,,,,,,
IZB.PL,IZOBLOK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IZB,PL,Poland (GPW),,,,,,,
IZO.PL,IZOLACJA-JAROCIN SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IZO,PL,Poland (GPW),,,,,,,
IZS.PL,IZOSTAL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,IZS,PL,Poland (GPW),,,,,,,
JRH.PL,JRH ALTERNATYWNA SPÓŁKA INWESTYCYJNA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,JRH,PL,Poland (GPW),,,,,,,
JSW.PL,JASTRZĘBSKA SPÓŁKA WĘGLOWA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,JSW,PL,Poland (GPW),,,,,,,
JWW.PL,JWW INVEST SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,JWW,PL,Poland (GPW),,,,,,,
KCH.PL,KRAKCHEMIA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KCH,PL,Poland (GPW),,,,,,,
KCI.PL,KCI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KCI,PL,Poland (GPW),,,,,,,
KDM.PL,KDM SHIPPING PUBLIC LIMITED,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KDM,PL,Poland (GPW),,,,,,,
KER.PL,KERNEL HOLDING S.A.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KER,PL,Poland (GPW),,,,,,,
KGH.PL,KGHM POLSKA MIEDŹ SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KGH,PL,Poland (GPW),,,,,,,
KGL.PL,KGL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KGL,PL,Poland (GPW),,,,,,,
KGN.PL,ZESPÓŁ ELEKTROCIEPŁOWNI WROCŁAWSKICH KOGENERACJA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KGN,PL,Poland (GPW),,,,,,,
KMP.PL,PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE KOMPAP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KMP,PL,Poland (GPW),,,,,,,
KOM.PL,KOMPUTRONIK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KOM,PL,Poland (GPW),,,,,,,
KPD.PL,KOSZALIŃSKIE PRZEDSIĘBIORSTWO PRZEMYSŁU DRZEWNEGO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KPD,PL,Poland (GPW),,,,,,,
KPL.PL,KINO POLSKA TV SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KPL,PL,Poland (GPW),,,,,,,
KRK.PL,KRKA. TOVARNA ZDRAVIL. D.D.. NOVO MESTO,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KRK,PL,Poland (GPW),,,,,,,
KRU.PL,KRUK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KRU,PL,Poland (GPW),,,,,,,
KSG.PL,KSG AGRO S.A.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KSG,PL,Poland (GPW),,,,,,,
KTY.PL,GRUPA KĘTY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KTY,PL,Poland (GPW),,,,,,,
KVT.PL,KRYNICA VITAMIN SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,KVT,PL,Poland (GPW),,,,,,,
LBT.PL,LIBET SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LBT,PL,Poland (GPW),,,,,,,
LBW.PL,LUBAWA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LBW,PL,Poland (GPW),,,,,,,
LEN.PL,LENA LIGHTING SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LEN,PL,Poland (GPW),,,,,,,
LES.PL,LESS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LES,PL,Poland (GPW),,,,,,,
LKD.PL,LOKUM DEWELOPER SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LKD,PL,Poland (GPW),,,,,,,
LMU.PL,LUMINA METALS CORP.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LMU,PL,Poland (GPW),,,,,,,
LPP.PL,LPP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LPP,PL,Poland (GPW),,,,,,,
LRQ.PL,LARQ SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LRQ,PL,Poland (GPW),,,,,,,
LSI.PL,LSI SOFTWARE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LSI,PL,Poland (GPW),,,,,,,
LTX.PL,LENTEX SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LTX,PL,Poland (GPW),,,,,,,
LWB.PL,LUBELSKI WĘGIEL BOGDANKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,LWB,PL,Poland (GPW),,,,,,,
MAB.PL,MABION SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MAB,PL,Poland (GPW),,,,,,,
MAK.PL,MAKARONY POLSKIE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MAK,PL,Poland (GPW),,,,,,,
MAN.PL,MANYDEV STUDIO SE,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MAN,PL,Poland (GPW),,,,,,,
MBK.PL,MBANK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MBK,PL,Poland (GPW),,,,,,,
MBR.PL,MO-BRUK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MBR,PL,Poland (GPW),,,,,,,
MBW.PL,MARIE BRIZARD WINE & SPIRITS,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MBW,PL,Poland (GPW),,,,,,,
MCI.PL,MCI CAPITAL ALTERNATYWNA SPÓŁKA INWESTYCYJNA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MCI,PL,Poland (GPW),,,,,,,
MCR.PL,MCR SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MCR,PL,Poland (GPW),,,,,,,
MDG.PL,MEDICALGORITHMICS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MDG,PL,Poland (GPW),,,,,,,
MDI.PL,MDI ENERGIA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MDI,PL,Poland (GPW),,,,,,,
MDV.PL,MODIVO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MDV,PL,Poland (GPW),,,,,,,
MEG.PL,MEGARON SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MEG,PL,Poland (GPW),,,,,,,
MEX.PL,MEX POLSKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MEX,PL,Poland (GPW),,,,,,,
MFO.PL,MFO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MFO,PL,Poland (GPW),,,,,,,
MGT.PL,MANGATA HOLDING SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MGT,PL,Poland (GPW),,,,,,,
MIL.PL,BANK MILLENNIUM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MIL,PL,Poland (GPW),,,,,,,
MIR.PL,MIRACULUM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MIR,PL,Poland (GPW),,,,,,,
MLG.PL,MLP GROUP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MLG,PL,Poland (GPW),,,,,,,
MLK.PL,MLK FOODS PUBLIC COMPANY LTD,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MLK,PL,Poland (GPW),,,,,,,
MLS.PL,ML SYSTEM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MLS,PL,Poland (GPW),,,,,,,
MNC.PL,MENNICA POLSKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MNC,PL,Poland (GPW),,,,,,,
MOC.PL,MOLECURE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MOC,PL,Poland (GPW),,,,,,,
MOL.PL,MOL MAGYAR OLAJ - ES GAZIPARI NYILVANOSAN MUKODO RESZVENYTARSASAG,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MOL,PL,Poland (GPW),,,,,,,
MON.PL,MONNARI TRADE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MON,PL,Poland (GPW),,,,,,,
MOV.PL,MOVIE GAMES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MOV,PL,Poland (GPW),,,,,,,
MQR.PL,MULTIQURE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MQR,PL,Poland (GPW),,,,,,,
MRB.PL,MIRBUD SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MRB,PL,Poland (GPW),,,,,,,
MRC.PL,MERCATOR MEDICAL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MRC,PL,Poland (GPW),,,,,,,
MSP.PL,MOSTOSTAL PŁOCK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MSP,PL,Poland (GPW),,,,,,,
MSW.PL,MOSTOSTAL WARSZAWA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MSW,PL,Poland (GPW),,,,,,,
MSZ.PL,MOSTOSTAL ZABRZE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MSZ,PL,Poland (GPW),,,,,,,
MUR.PL,MURAPOL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MUR,PL,Poland (GPW),,,,,,,
MVP.PL,MARVIPOL DEVELOPMENT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MVP,PL,Poland (GPW),,,,,,,
MWT.PL,M.W. TRADE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MWT,PL,Poland (GPW),,,,,,,
MXC.PL,MAXCOM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MXC,PL,Poland (GPW),,,,,,,
MZA.PL,MUZA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,MZA,PL,Poland (GPW),,,,,,,
NCL.PL,NOCTILUCA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NCL,PL,Poland (GPW),,,,,,,
NEU.PL,NEUCA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NEU,PL,Poland (GPW),,,,,,,
NNG.PL,NANOGROUP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NNG,PL,Poland (GPW),,,,,,,
NTC.PL,NEW TECH CAPITAL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NTC,PL,Poland (GPW),,,,,,,
NTT.PL,NTT SYSTEM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NTT,PL,Poland (GPW),,,,,,,
NTU.PL,AB NOVATURAS,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NTU,PL,Poland (GPW),,,,,,,
NVA.PL,P.A. NOVA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NVA,PL,Poland (GPW),,,,,,,
NVG.PL,NOVAVIS GROUP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NVG,PL,Poland (GPW),,,,,,,
NVT.PL,NOVITA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NVT,PL,Poland (GPW),,,,,,,
NWA.PL,NWAI DOM MAKLERSKI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NWA,PL,Poland (GPW),,,,,,,
NWG.PL,NEWAG SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NWG,PL,Poland (GPW),,,,,,,
NXG.PL,NEXITY GLOBAL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,NXG,PL,Poland (GPW),,,,,,,
OBL.PL,ORZEŁ BIAŁY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OBL,PL,Poland (GPW),,,,,,,
ODL.PL,ODLEWNIE POLSKIE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ODL,PL,Poland (GPW),,,,,,,
OML.PL,ONE MORE LEVEL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OML,PL,Poland (GPW),,,,,,,
OND.PL,ONDE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OND,PL,Poland (GPW),,,,,,,
ONO.PL,ONESANO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ONO,PL,Poland (GPW),,,,,,,
OPG.PL,CPI FIM SA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OPG,PL,Poland (GPW),,,,,,,
OPL.PL,ORANGE POLSKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OPL,PL,Poland (GPW),,,,,,,
OPM.PL,OPTEAM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OPM,PL,Poland (GPW),,,,,,,
OPN.PL,OPONEO.PL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OPN,PL,Poland (GPW),,,,,,,
OTM.PL,ZAKŁADY PRZEMYSŁU CUKIERNICZEGO OTMUCHÓW SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OTM,PL,Poland (GPW),,,,,,,
OTS.PL,OT LOGISTICS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,OTS,PL,Poland (GPW),,,,,,,
PAS.PL,PASSUS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PAS,PL,Poland (GPW),,,,,,,
PAT.PL,PATENTUS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PAT,PL,Poland (GPW),,,,,,,
PBF.PL,PBS FINANSE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PBF,PL,Poland (GPW),,,,,,,
PBG.PL,PBG SPÓŁKA AKCYJNA W RESTRUKTURYZACJI W LIKWIDACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PBG,PL,Poland (GPW),,,,,,,
PBX.PL,POZNAŃSKA KORPORACJA BUDOWLANA PEKABEX SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PBX,PL,Poland (GPW),,,,,,,
PCE.PL,GRUPA AZOTY ZAKŁADY CHEMICZNE POLICE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PCE,PL,Poland (GPW),,,,,,,
PCF.PL,PCF GROUP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PCF,PL,Poland (GPW),,,,,,,
PCO.PL,PEPCO GROUP N.V.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PCO,PL,Poland (GPW),,,,,,,
PCR.PL,PCC ROKITA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PCR,PL,Poland (GPW),,,,,,,
PCX.PL,PCC EXOL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PCX,PL,Poland (GPW),,,,,,,
PEN.PL,PHOTON ENERGY N.V.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PEN,PL,Poland (GPW),,,,,,,
PEO.PL,BANK POLSKA KASA OPIEKI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PEO,PL,Poland (GPW),,,,,,,
PEP.PL,POLENERGIA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PEP,PL,Poland (GPW),,,,,,,
PGE.PL,PGE POLSKA GRUPA ENERGETYCZNA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PGE,PL,Poland (GPW),,,,,,,
PGM.PL,PMPG POLSKIE MEDIA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PGM,PL,Poland (GPW),,,,,,,
PGV.PL,PGF POLSKA GRUPA FOTOWOLTAICZNA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PGV,PL,Poland (GPW),,,,,,,
PHN.PL,POLSKI HOLDING NIERUCHOMOŚCI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PHN,PL,Poland (GPW),,,,,,,
PHR.PL,PHARMENA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PHR,PL,Poland (GPW),,,,,,,
PJP.PL,PJP MAKRUM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PJP,PL,Poland (GPW),,,,,,,
PKN.PL,ORLEN SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PKN,PL,Poland (GPW),,,,,,,
PKO.PL,POWSZECHNA KASA OSZCZĘDNOŚCI BANK POLSKI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PKO,PL,Poland (GPW),,,,,,,
PKP.PL,PKP CARGO SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PKP,PL,Poland (GPW),,,,,,,
PLW.PL,PLAYWAY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PLW,PL,Poland (GPW),,,,,,,
PLZ.PL,PLAZA CENTERS N.V.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PLZ,PL,Poland (GPW),,,,,,,
PMA.PL,PRIMA MODA SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PMA,PL,Poland (GPW),,,,,,,
PPS.PL,PRZEDSIĘBIORSTWO PRZEMYSŁU SPOŻYWCZEGO PEPEES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PPS,PL,Poland (GPW),,,,,,,
PRI.PL,NPL NOVA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PRI,PL,Poland (GPW),,,,,,,
PRM.PL,PROCHEM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PRM,PL,Poland (GPW),,,,,,,
PRT.PL,PROTEKTOR SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PRT,PL,Poland (GPW),,,,,,,
