date,open,high,low,close,volume
2021-09-17,28.0,28.0,25.799999237060547,26.100000381469727,32622
2021-09-20,26.0,26.100000381469727,24.299999237060547,24.700000762939453,17988
2021-09-21,24.700000762939453,24.700000762939453,23.299999237060547,24.700000762939453,15629
2021-09-22,24.399999618530273,25.0,24.399999618530273,25.0,2607
2021-09-23,25.200000762939453,25.200000762939453,24.299999237060547,24.700000762939453,5283
2021-09-24,24.600000381469727,24.899999618530273,24.600000381469727,24.899999618530273,1618
2021-09-27,24.899999618530273,24.899999618530273,24.5,24.5,2112
2021-09-28,24.5,24.5,24.100000381469727,24.399999618530273,4627
2021-09-29,24.200000762939453,24.5,23.299999237060547,24.299999237060547,10085
2021-09-30,24.299999237060547,24.299999237060547,23.399999618530273,24.200000762939453,4522
2021-10-01,23.799999237060547,24.100000381469727,23.700000762939453,23.799999237060547,1891
2021-10-04,24.0,24.100000381469727,23.399999618530273,23.700000762939453,3771
2021-10-05,23.700000762939453,23.899999618530273,23.5,23.600000381469727,2354
2021-10-06,23.600000381469727,23.899999618530273,23.399999618530273,23.700000762939453,3519
2021-10-07,23.700000762939453,23.899999618530273,23.399999618530273,23.899999618530273,3097
2021-10-08,23.700000762939453,25.299999237060547,23.700000762939453,25.0,33386
2021-10-11,24.899999618530273,24.899999618530273,24.5,24.799999237060547,2983
2021-10-12,24.799999237060547,24.799999237060547,24.200000762939453,24.600000381469727,3097
2021-10-13,24.700000762939453,24.899999618530273,24.100000381469727,24.700000762939453,2852
2021-10-14,24.5,25.0,24.5,24.899999618530273,2342
2021-10-15,24.899999618530273,25.0,24.5,24.5,12989
2021-10-18,25.0,25.0,24.5,24.899999618530273,1768
2021-10-19,24.899999618530273,25.0,24.5,24.5,5640
2021-10-20,24.5,24.799999237060547,24.299999237060547,24.799999237060547,33461
2021-10-21,24.5,24.700000762939453,24.399999618530273,24.700000762939453,1247
2021-10-22,24.700000762939453,24.700000762939453,24.600000381469727,24.700000762939453,1782
2021-10-25,24.399999618530273,24.600000381469727,24.100000381469727,24.299999237060547,4671
2021-10-26,24.299999237060547,24.399999618530273,24.100000381469727,24.299999237060547,10095
2021-10-27,24.200000762939453,24.799999237060547,24.100000381469727,24.299999237060547,3766
2021-10-28,24.200000762939453,24.399999618530273,24.100000381469727,24.299999237060547,3062
2021-10-29,24.299999237060547,24.399999618530273,24.100000381469727,24.200000762939453,518
2021-11-02,24.100000381469727,24.299999237060547,23.299999237060547,23.700000762939453,5064
2021-11-03,23.700000762939453,24.5,23.5,24.5,4629
2021-11-04,24.399999618530273,24.899999618530273,24.200000762939453,24.899999618530273,3425
2021-11-05,24.299999237060547,24.700000762939453,24.299999237060547,24.700000762939453,3098
2021-11-08,24.299999237060547,24.600000381469727,24.299999237060547,24.299999237060547,744
2021-11-09,24.299999237060547,24.5,24.0,24.399999618530273,4214
2021-11-10,24.399999618530273,24.399999618530273,24.100000381469727,24.399999618530273,1448
2021-11-12,24.200000762939453,24.399999618530273,24.100000381469727,24.399999618530273,1294
2021-11-15,24.100000381469727,24.5,24.0,24.0,1670
2021-11-16,24.0,24.0,23.5,23.700000762939453,6890
2021-11-17,23.700000762939453,24.200000762939453,23.5,23.799999237060547,7333
2021-11-18,24.0,24.200000762939453,23.5,24.100000381469727,4681
2021-11-19,23.799999237060547,24.200000762939453,23.100000381469727,23.100000381469727,5462
2021-11-22,23.0,23.5,22.0,23.5,8623
