date,open,high,low,close,volume
2021-09-17,0.75,0.75,0.75,0.75,1509
2021-09-20,0.75,0.75,0.75,0.75,0
2021-09-21,0.75,0.75,0.75,0.75,0
2021-09-22,0.75,0.75,0.75,0.75,0
2021-09-23,0.75,0.75,0.75,0.75,0
2021-09-24,0.75,0.75,0.75,0.75,100
2021-09-27,0.75,0.75,0.75,0.75,0
2021-09-28,0.75,0.75,0.75,0.75,300
2021-09-29,0.75,0.75,0.75,0.75,1040
2021-09-30,0.75,0.75,0.75,0.75,2580
2021-10-01,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.6700000166893005,2500
2021-10-04,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,100
2021-10-05,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.7099999785423279,1300
2021-10-06,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,29860
2021-10-07,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,2051
2021-10-08,0.6600000262260437,0.699999988079071,0.6600000262260437,0.699999988079071,9470
2021-10-11,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,1484
2021-10-12,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,25035
2021-10-13,0.675000011920929,0.675000011920929,0.675000011920929,0.675000011920929,2060
2021-10-14,0.675000011920929,0.675000011920929,0.675000011920929,0.675000011920929,0
2021-10-15,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.6700000166893005,479
2021-10-18,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,5000
2021-10-19,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.6700000166893005,210
2021-10-20,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,18297
2021-10-21,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,2000
2021-10-22,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,0
2021-10-25,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,0
2021-10-26,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,0
2021-10-27,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,1741
2021-10-28,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,2720
2021-10-29,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0
2021-11-02,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,5991
