date,open,high,low,close,volume
2021-09-17,7.800000190734863,7.989999771118164,7.800000190734863,7.949999809265137,6536
2021-09-20,7.940000057220459,7.940000057220459,7.519999980926514,7.650000095367432,23508
2021-09-21,7.75,7.78000020980835,7.539999961853027,7.78000020980835,9163
2021-09-22,7.78000020980835,8.0,7.78000020980835,7.980000019073486,11247
2021-09-23,8.140000343322754,8.149999618530273,7.800000190734863,7.960000038146973,12104
2021-09-24,7.909999847412109,7.909999847412109,7.800000190734863,7.909999847412109,2295
2021-09-27,7.909999847412109,7.909999847412109,7.599999904632568,7.760000228881836,7210
2021-09-28,7.739999771118164,7.75,7.449999809265137,7.460000038146973,10599
2021-09-29,7.409999847412109,7.789999961853027,7.400000095367432,7.599999904632568,12627
2021-09-30,7.71999979019165,7.71999979019165,7.559999942779541,7.610000133514404,7425
2021-10-01,7.690000057220459,7.699999809265137,7.599999904632568,7.599999904632568,8145
2021-10-04,7.619999885559082,7.71999979019165,7.360000133514404,7.429999828338623,4434
2021-10-05,7.420000076293945,7.650000095367432,7.340000152587891,7.380000114440918,9433
2021-10-06,7.539999961853027,7.550000190734863,7.420000076293945,7.420000076293945,7362
2021-10-07,7.5,7.5,7.329999923706055,7.5,5187
2021-10-08,7.409999847412109,7.599999904632568,7.409999847412109,7.489999771118164,9703
2021-10-11,7.46999979019165,7.75,7.409999847412109,7.619999885559082,8034
2021-10-12,7.739999771118164,7.739999771118164,7.420000076293945,7.539999961853027,5888
2021-10-13,7.53000020980835,7.590000152587891,7.400000095367432,7.5,6160
2021-10-14,7.5,7.659999847412109,7.400000095367432,7.579999923706055,6442
2021-10-15,7.570000171661377,7.650000095367432,7.440000057220459,7.440000057220459,2331
2021-10-18,7.599999904632568,8.25,7.329999923706055,8.25,46139
2021-10-19,8.300000190734863,8.680000305175781,7.900000095367432,8.300000190734863,43111
2021-10-20,8.300000190734863,9.130000114440918,7.900000095367432,8.699999809265137,54755
2021-10-21,8.600000381469727,9.100000381469727,8.319999694824219,8.609999656677246,22345
2021-10-22,8.800000190734863,9.100000381469727,8.489999771118164,9.0,24633
2021-10-25,9.0,9.0,8.399999618530273,8.5600004196167,7174
2021-10-26,8.539999961853027,10.520000457763672,8.539999961853027,10.0,121806
2021-10-27,10.119999885559082,10.279999732971191,9.109999656677246,9.75,61466
2021-10-28,9.800000190734863,9.800000190734863,9.25,9.479999542236328,9257
2021-10-29,9.710000038146973,10.100000381469727,9.539999961853027,9.789999961853027,19364
