date,open,high,low,close,volume
2021-09-17,47.93000030517578,47.93000030517578,47.93000030517578,47.93000030517578,0
2021-09-20,48.72999954223633,48.72999954223633,46.625,46.625,156
2021-09-21,46.625,46.625,46.625,46.625,0
2021-09-22,46.625,46.625,46.625,46.625,0
2021-09-23,49.2599983215332,49.98500061035156,49.2599983215332,49.98500061035156,740
2021-09-24,50.0,51.040000915527344,50.0,50.9900016784668,376
2021-09-27,51.25,52.0,51.25,52.0,1523
2021-09-28,51.43000030517578,53.349998474121094,51.43000030517578,52.310001373291016,280
2021-09-29,52.43000030517578,52.43000030517578,52.43000030517578,52.43000030517578,30
2021-09-30,53.41999816894531,53.41999816894531,53.41999816894531,53.41999816894531,25
2021-10-01,52.20000076293945,52.41999816894531,52.20000076293945,52.41999816894531,230
2021-10-04,52.470001220703125,52.79999923706055,52.099998474121094,52.099998474121094,239
2021-10-05,52.90999984741211,53.70000076293945,52.90999984741211,53.70000076293945,193
2021-10-06,53.97999954223633,54.4900016784668,53.97999954223633,54.22999954223633,80
2021-10-07,53.52000045776367,54.849998474121094,53.52000045776367,54.56999969482422,116
2021-10-08,54.9900016784668,55.52000045776367,54.9900016784668,55.52000045776367,145
2021-10-11,55.0099983215332,55.0099983215332,55.0099983215332,55.0099983215332,120
2021-10-12,56.0,56.0,56.0,56.0,26
2021-10-13,53.7400016784668,53.7400016784668,53.7400016784668,53.7400016784668,161
2021-10-14,53.20000076293945,53.619998931884766,53.20000076293945,53.619998931884766,141
2021-10-15,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,56
2021-10-18,53.70000076293945,53.779998779296875,53.70000076293945,53.779998779296875,48
2021-10-19,53.0,53.09000015258789,52.86000061035156,52.86000061035156,150
2021-10-20,52.86000061035156,52.86000061035156,52.86000061035156,52.86000061035156,0
2021-10-21,53.25,53.25,53.13999938964844,53.13999938964844,315
2021-10-22,53.77000045776367,53.77000045776367,53.61000061035156,53.61000061035156,82
2021-10-25,52.75,52.75,51.27000045776367,52.5,133
2021-10-26,52.5,52.5,52.5,52.5,0
2021-10-27,52.5,52.650001525878906,52.43000030517578,52.43000030517578,79
2021-10-28,52.88999938964844,53.4900016784668,52.88999938964844,53.220001220703125,60
2021-10-29,53.099998474121094,53.099998474121094,52.52000045776367,52.560001373291016,639
2021-11-02,52.599998474121094,52.599998474121094,52.18000030517578,52.29999923706055,66
2021-11-03,52.29999923706055,52.29999923706055,52.29999923706055,52.29999923706055,0
2021-11-04,53.18000030517578,53.18000030517578,53.18000030517578,53.18000030517578,2
2021-11-05,53.18000030517578,54.0,53.18000030517578,53.88999938964844,608
2021-11-08,53.88999938964844,53.88999938964844,53.88999938964844,53.88999938964844,0
2021-11-09,53.88999938964844,53.88999938964844,53.88999938964844,53.88999938964844,0
2021-11-10,53.400001525878906,53.400001525878906,52.650001525878906,52.650001525878906,858
2021-11-12,52.650001525878906,52.650001525878906,52.650001525878906,52.650001525878906,0
2021-11-15,53.0,53.5,53.0,53.5,41
2021-11-16,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,25
2021-11-17,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,0
2021-11-18,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,0
2021-11-19,52.16999816894531,52.16999816894531,51.54999923706055,51.54999923706055,134
2021-11-22,51.54999923706055,52.11000061035156,51.54999923706055,52.11000061035156,144
2021-11-23,52.11000061035156,52.11000061035156,52.11000061035156,52.11000061035156,0
2021-11-24,52.20000076293945,53.25,52.20000076293945,53.25,32
2021-11-25,53.25,53.25,53.25,53.25,0
2021-11-26,49.064998626708984,50.20000076293945,49.064998626708984,49.994998931884766,334
2021-11-29,49.994998931884766,49.994998931884766,49.994998931884766,49.994998931884766,60
2021-11-30,49.29999923706055,50.099998474121094,48.994998931884766,49.95000076293945,141
