date,open,high,low,close,volume
2023-10-17,12220.0,12930.0,12210.0,12800.0,4426
2023-10-18,12760.0,13080.0,12650.0,12840.0,5998
2023-10-19,12800.0,13010.0,12790.0,12970.0,6548
2023-10-20,12830.0,13050.0,12580.0,12800.0,6889
2023-10-23,12980.0,12980.0,12250.0,12250.0,4389
2023-10-24,12270.0,12820.0,12270.0,12670.0,4044
2023-10-25,12550.0,12700.0,12320.0,12680.0,3371
2023-10-26,12510.0,12940.0,12450.0,12730.0,5891
2023-10-27,12740.0,12940.0,12650.0,12810.0,2479
2023-10-30,12910.0,13440.0,12770.0,13340.0,3830
2023-10-31,13470.0,13740.0,13320.0,13560.0,4343
2023-11-02,13600.0,13880.0,13600.0,13750.0,5434
2023-11-03,13750.0,13940.0,13570.0,13900.0,4510
2023-11-06,13980.0,14070.0,13900.0,13960.0,3405
2023-11-07,14000.0,14000.0,13350.0,13550.0,4222
2023-11-08,13420.0,13600.0,13360.0,13450.0,2255
2023-11-09,13530.0,14140.0,13450.0,14140.0,4150
2023-11-10,14150.0,14150.0,13820.0,13950.0,2940
2023-11-13,13810.0,14010.0,13710.0,13730.0,1346
2023-11-14,13840.0,14900.0,13820.0,14790.0,5214
2023-11-15,14700.0,14900.0,14410.0,14890.0,3964
2023-11-16,14830.0,15350.0,14830.0,15210.0,5104
2023-11-17,15210.0,15330.0,15010.0,15250.0,3213
2023-11-20,15230.0,15320.0,14820.0,14880.0,1541
2023-11-21,14850.0,14980.0,14250.0,14570.0,3660
2023-11-22,14490.0,15130.0,14460.0,15110.0,2879
2023-11-23,15050.0,15290.0,14820.0,14850.0,2189
2023-11-24,14990.0,15060.0,14750.0,15000.0,3734
2023-11-27,15000.0,15140.0,14790.0,14940.0,2855
2023-11-28,14880.0,15000.0,14790.0,14970.0,2917
2023-11-29,14840.0,14980.0,14520.0,14600.0,4826
2023-11-30,14640.0,15230.0,14640.0,14880.0,6211
2023-12-01,14940.0,15620.0,14940.0,15590.0,4814
2023-12-04,15590.0,15750.0,15490.0,15600.0,1618
2023-12-05,15590.0,16380.0,15590.0,16300.0,5064
2023-12-06,16300.0,16440.0,16140.0,16310.0,2543
2023-12-07,16310.0,16320.0,15930.0,16120.0,2638
2023-12-08,16150.0,16360.0,16070.0,16260.0,2181
2023-12-11,16270.0,16500.0,16240.0,16360.0,2070
2023-12-12,16480.0,16550.0,16210.0,16390.0,4061
2023-12-13,16270.0,16930.0,16260.0,16730.0,3844
2023-12-14,16320.0,16490.0,15820.0,15900.0,12140
2023-12-15,16110.0,16750.0,15880.0,15980.0,14958
2023-12-18,16020.0,16250.0,16020.0,16110.0,2879
2023-12-19,16280.0,16770.0,16050.0,16530.0,3903
2023-12-20,16500.0,16860.0,16500.0,16650.0,5005
2023-12-21,16500.0,16820.0,16480.0,16670.0,4256
2023-12-22,16560.0,16750.0,16500.0,16560.0,2784
2023-12-27,16540.0,16720.0,16440.0,16600.0,1856
2023-12-28,16600.0,16650.0,16150.0,16210.0,4507
2023-12-29,16280.0,16330.0,16050.0,16190.0,1745
2024-01-02,16190.0,16210.0,15620.0,15710.0,3177
2024-01-03,15630.0,15690.0,15190.0,15530.0,4230
2024-01-04,15650.0,15950.0,15310.0,15420.0,4157
2024-01-05,15190.0,15190.0,14920.0,15090.0,3986
2024-01-08,15020.0,15110.0,14900.0,15000.0,4298
2024-01-09,15150.0,15470.0,15090.0,15400.0,13283
2024-01-10,15600.0,15950.0,15410.0,15860.0,7146
2024-01-11,15930.0,16340.0,15820.0,16000.0,5504
2024-01-12,16130.0,16450.0,15920.0,16060.0,7195
2024-01-15,16060.0,16200.0,15450.0,15500.0,2193
2024-01-16,15350.0,15600.0,15100.0,15380.0,2573
2024-01-17,15230.0,15290.0,15000.0,15160.0,5694
2024-01-18,15320.0,15660.0,15000.0,15110.0,3594
2024-01-19,15290.0,15510.0,15190.0,15210.0,3970
2024-01-22,15360.0,15450.0,15220.0,15260.0,4647
2024-01-23,15350.0,15390.0,15020.0,15070.0,6253
2024-01-24,15150.0,15470.0,14990.0,15130.0,8559
2024-01-25,15130.0,15240.0,14940.0,15000.0,7905
2024-01-26,14910.0,15180.0,14840.0,14990.0,9325
2024-01-29,14990.0,15180.0,14600.0,14800.0,4721
2024-01-30,14810.0,15480.0,14800.0,15470.0,5547
2024-01-31,15330.0,15680.0,15220.0,15570.0,9238
2024-02-01,15410.0,15970.0,15280.0,15780.0,6246
2024-02-02,15750.0,16250.0,15710.0,16010.0,6115
2024-02-05,16010.0,16120.0,15390.0,15540.0,5257
2024-02-06,15500.0,15930.0,15250.0,15760.0,6434
2024-02-07,15850.0,16380.0,15800.0,16230.0,10858
2024-02-08,16300.0,16470.0,15940.0,16110.0,10542
2024-02-09,16190.0,16320.0,15910.0,16060.0,1941
2024-02-12,16150.0,16470.0,15950.0,16350.0,2151
2024-02-13,16350.0,16360.0,15730.0,16000.0,7321
2024-02-14,15960.0,16090.0,15530.0,15720.0,3802
2024-02-15,15850.0,15890.0,15700.0,15860.0,2279
2024-02-16,15900.0,16280.0,15900.0,16180.0,2347
2024-02-19,16190.0,16980.0,16130.0,16950.0,10407
2024-02-20,16800.0,17270.0,16650.0,17130.0,5041
2024-02-21,17250.0,17480.0,16860.0,16960.0,4263
2024-02-22,17330.0,18220.0,17300.0,18120.0,10757
2024-02-23,18160.0,18500.0,18090.0,18200.0,5955
2024-02-26,18150.0,18980.0,18050.0,18900.0,10606
2024-02-27,18950.0,18950.0,18520.0,18810.0,4763
2024-02-28,18800.0,18800.0,17880.0,18230.0,6669
2024-02-29,18480.0,18550.0,17760.0,17940.0,4930
2024-03-01,18120.0,18200.0,17660.0,17910.0,4164
2024-03-04,18150.0,18330.0,17770.0,17880.0,7885
2024-03-05,17700.0,17950.0,17550.0,17790.0,3596
2024-03-06,17550.0,17810.0,17350.0,17600.0,5335
2024-03-07,17350.0,17780.0,17250.0,17580.0,5163
2024-03-08,17700.0,17800.0,17200.0,17660.0,4924
2024-03-11,17500.0,17940.0,17430.0,17680.0,3118
2024-03-12,17800.0,18050.0,17510.0,18000.0,7370
2024-03-13,18000.0,18200.0,17760.0,18030.0,5755
2024-03-14,17960.0,18090.0,17450.0,17830.0,8200
2024-03-15,14300.0,15300.0,10910.0,11450.0,96509
2024-03-18,12400.0,15530.0,11800.0,13800.0,76798
2024-03-19,14170.0,14400.0,13100.0,13450.0,20992
2024-03-20,13510.0,14160.0,13510.0,13730.0,11917
2024-03-21,14160.0,14230.0,13800.0,14140.0,9279
2024-03-22,14200.0,14540.0,13810.0,13880.0,9323
2024-03-25,13900.0,14050.0,13520.0,13660.0,6529
